Zipcode,CKD,htn,dm,ed,anemia,INF_HOSP,cvd_hosp,ZIP,STATE,STATECODE,CITY,COUNTY,COUNTYNM,year
23061,0,0,0,0,0,0,0,23061,51,VA,Gloucester,73,Gloucester,2007
23110,0,0,0,1,0,0,0,23110,51,VA,Mattaponi,97,King and Queen,2007
23111,0,0,0,0,0,0,0,23111,51,VA,Mechanicsville,85,Hanover,2007
23116,0,0,0,0,0,0,0,23116,51,VA,Mechanicsville,85,Hanover,2007
23117,0,0,0,0,0,1,0,23117,51,VA,Mineral,109,Louisa,2007
23220,0,0,0,0,0,0,0,23220,51,VA,Richmond,760,Richmond City,2007
23223,0,0,0,0,0,0,0,23223,51,VA,Richmond,760,Richmond City,2007
23227,0,0,0,0,0,0,0,23227,51,VA,Richmond,87,Henrico,2007
23235,0,1,1,1,0,0,0,23235,51,VA,Richmond,41,Chesterfield,2007
23237,1,0,0,1,0,1,0,23237,51,VA,Richmond,41,Chesterfield,2007
23320,0,0,0,0,0,0,0,23320,51,VA,Chesapeake,550,Chesapeake City,2007
23336,0,0,0,1,0,0,0,23336,51,VA,Chincoteague Island,1,Accomack,2007
23421,0,0,0,0,0,0,0,23421,51,VA,Parksley,1,Accomack,2007
23451,0,0,0,0,0,0,0,23451,51,VA,Virginia Beach,810,Virginia Beach City,2007
23452,0,0,0,4,1,2,0,23452,51,VA,Virginia Beach,810,Virginia Beach City,2007
23453,0,0,0,0,0,0,0,23453,51,VA,Virginia Beach,810,Virginia Beach City,2007
23454,0,0,0,0,0,0,0,23454,51,VA,Virginia Beach,810,Virginia Beach City,2007
23455,0,0,0,0,0,1,0,23455,51,VA,Virginia Beach,810,Virginia Beach City,2007
23462,0,0,0,2,0,0,0,23462,51,VA,Virginia Beach,810,Virginia Beach City,2007
23502,0,1,0,1,0,0,0,23502,51,VA,Norfolk,710,Norfolk City,2007
23505,0,0,0,0,0,0,0,23505,51,VA,Norfolk,710,Norfolk City,2007
23518,0,0,0,1,0,4,2,23518,51,VA,Norfolk,710,Norfolk City,2007
23601,0,0,0,1,1,0,0,23601,51,VA,Newport News,700,Newport News City,2007
23608,0,0,0,2,2,0,0,23608,51,VA,Newport News,700,Newport News City,2007
23664,0,0,0,0,0,0,0,23664,51,VA,Hampton,650,Hampton City,2007
23666,0,0,0,0,0,0,0,23666,51,VA,Hampton,650,Hampton City,2007
23831,0,0,0,2,0,0,0,23831,51,VA,Chester,41,Chesterfield,2007
23834,0,0,0,0,0,1,0,23834,51,VA,Colonial Heights,570,Colonial Heights City,2007
23860,0,0,0,1,0,0,0,23860,51,VA,Hopewell,670,Hopewell City,2007
23875,0,0,0,0,0,1,0,23875,51,VA,Prince George,149,Prince George,2007
23936,0,0,0,1,0,0,0,23936,51,VA,Dillwyn,29,Buckingham,2007
23954,0,0,0,0,0,2,0,23954,51,VA,Meherrin,147,Prince Edward,2007
24002,0,0,0,0,0,0,0,24002,51,VA,Roanoke,770,Roanoke City,2007
24012,0,0,0,2,0,2,0,24012,51,VA,Roanoke,770,Roanoke City,2007
24060,0,0,1,1,0,0,0,24060,51,VA,Blacksburg,121,Montgomery,2007
24073,0,0,1,0,0,0,0,24073,51,VA,Christiansburg,121,Montgomery,2007
24083,0,0,0,0,0,0,0,24083,51,VA,Daleville,23,Botetourt,2007
24084,0,0,1,0,0,0,0,24084,51,VA,Dublin,155,Pulaski,2007
24148,0,0,0,1,0,0,0,24148,51,VA,Ridgeway,89,Henry,2007
24201,0,0,0,0,0,0,0,24201,51,VA,Bristol,520,Bristol City,2007
24210,0,0,0,1,0,1,0,24210,51,VA,Abingdon,191,Washington,2007
24277,0,0,0,0,0,0,0,24277,51,VA,Pennington Gap,105,Lee,2007
24279,0,0,0,0,0,0,0,24279,51,VA,Pound,195,Wise,2007
24293,0,0,0,1,0,0,0,24293,51,VA,Wise,195,Wise,2007
24430,0,0,0,1,0,1,0,24430,51,VA,Craigsville,15,Augusta,2007
24477,0,0,0,0,0,0,0,24477,51,VA,Stuarts Draft,15,Augusta,2007
24502,0,0,0,1,0,1,0,24502,51,VA,Lynchburg,680,Lynchburg City,2007
24503,0,0,0,0,0,0,0,24503,51,VA,Lynchburg,680,Lynchburg City,2007
24523,0,0,0,0,0,0,0,24523,51,VA,Bedford,19,Bedford,2007
24540,0,0,0,1,0,0,0,24540,51,VA,Danville,590,Danville City,2007
24607,0,1,1,0,0,0,0,24607,51,VA,Breaks,51,Dickenson,2007
24731,0,0,0,0,0,1,0,24731,54,WV,Kegley,55,Mercer,2007
24736,0,0,0,1,0,0,0,24736,54,WV,Matoaka,55,Mercer,2007
24740,0,0,0,1,0,0,0,24740,54,WV,Princeton,55,Mercer,2007
24901,0,0,0,0,0,0,0,24901,54,WV,Lewisburg,25,Greenbrier,2007
24970,0,0,0,1,0,0,0,24970,54,WV,Ronceverte,25,Greenbrier,2007
25053,0,1,1,0,0,0,0,25053,54,WV,Danville,5,Boone,2007
25177,0,0,0,1,0,0,0,25177,54,WV,Saint Albans,39,Kanawha,2007
25213,0,0,0,0,1,0,0,25213,54,WV,Winfield,79,Putnam,2007
25259,0,0,0,0,0,0,0,25259,54,WV,Looneyville,87,Roane,2007
25303,0,0,0,0,0,1,0,25303,54,WV,South Charleston,39,Kanawha,2007
25309,0,0,0,0,0,0,0,25309,54,WV,South Charleston,39,Kanawha,2007
25526,0,0,0,1,0,0,0,25526,54,WV,Hurricane,79,Putnam,2007
25541,0,0,0,1,0,3,0,25541,54,WV,Milton,11,Cabell,2007
25688,0,0,0,0,0,0,0,25688,54,WV,North Matewan,59,Mingo,2007
25699,0,0,0,1,0,0,0,25699,54,WV,Wilsondale,99,Wayne,2007
25702,0,0,0,0,0,1,0,25702,54,WV,Huntington,11,Cabell,2007
25705,0,1,0,0,0,0,0,25705,54,WV,Huntington,11,Cabell,2007
25801,0,0,0,0,0,0,0,25801,54,WV,Beckley,81,Raleigh,2007
25818,0,0,0,0,0,0,0,25818,54,WV,Bradley,81,Raleigh,2007
26101,0,0,0,0,0,0,0,26101,54,WV,Parkersburg,107,Wood,2007
26147,0,0,0,1,0,0,0,26147,54,WV,Grantsville,13,Calhoun,2007
26181,0,0,0,2,1,2,0,26181,54,WV,Washington,107,Wood,2007
26201,0,0,0,0,0,0,0,26201,54,WV,Buckhannon,97,Upshur,2007
26206,0,1,0,1,1,0,0,26206,54,WV,Cowen,101,Webster,2007
26288,0,0,0,0,0,1,0,26288,54,WV,Webster Springs,101,Webster,2007
26337,0,0,0,1,0,0,0,26337,54,WV,Cairo,85,Ritchie,2007
26385,0,0,0,1,0,0,0,26385,54,WV,Lost Creek,33,Harrison,2007
26508,0,0,0,3,1,1,0,26508,54,WV,Morgantown,61,Monongalia,2007
26537,0,0,0,0,0,0,0,26537,54,WV,Kingwood,77,Preston,2007
26554,0,0,0,0,0,0,0,26554,54,WV,Fairmont,49,Marion,2007
27103,0,0,1,0,0,0,0,27103,37,NC,Winston Salem,67,Forsyth,2007
27106,0,1,0,1,0,0,0,27106,37,NC,Winston Salem,67,Forsyth,2007
27253,0,0,0,0,0,0,0,27253,37,NC,Graham,1,Alamance,2007
27260,0,0,0,2,0,0,0,27260,37,NC,High Point,81,Guilford,2007
27262,0,0,0,1,0,0,0,27262,37,NC,High Point,81,Guilford,2007
27265,0,0,0,1,0,1,0,27265,37,NC,High Point,81,Guilford,2007
27283,0,0,0,0,0,1,0,27283,37,NC,Julian,81,Guilford,2007
27288,0,0,0,0,0,0,0,27288,37,NC,Eden,157,Rockingham,2007
27295,0,0,0,0,0,0,0,27295,37,NC,Lexington,57,Davidson,2007
27302,0,0,0,1,0,0,0,27302,37,NC,Mebane,1,Alamance,2007
27317,0,0,1,0,0,0,0,27317,37,NC,Randleman,151,Randolph,2007
27320,0,0,0,1,1,1,0,27320,37,NC,Reidsville,157,Rockingham,2007
27325,0,0,0,2,1,1,0,27325,37,NC,Robbins,125,Moore,2007
27356,0,0,0,0,0,1,0,27356,37,NC,Star,123,Montgomery,2007
27376,0,0,1,0,0,1,0,27376,37,NC,West End,125,Moore,2007
27377,0,0,0,0,0,0,0,27377,37,NC,Whitsett,81,Guilford,2007
27405,0,0,0,0,0,0,0,27405,37,NC,Greensboro,81,Guilford,2007
27409,0,1,0,0,0,0,0,27409,37,NC,Greensboro,81,Guilford,2007
27410,0,0,0,0,0,1,0,27410,37,NC,Greensboro,81,Guilford,2007
27429,0,0,0,0,0,0,0,27429,37,NC,Greensboro,81,Guilford,2007
27502,0,0,0,0,0,1,0,27502,37,NC,Apex,183,Wake,2007
27510,0,0,0,0,0,0,0,27510,37,NC,Carrboro,135,Orange,2007
27514,0,0,0,1,0,0,0,27514,37,NC,Chapel Hill,135,Orange,2007
27524,0,1,0,1,0,1,0,27524,37,NC,Four Oaks,101,Johnston,2007
27526,0,0,0,0,0,0,0,27526,37,NC,Fuquay Varina,183,Wake,2007
27529,0,0,0,0,0,1,0,27529,37,NC,Garner,183,Wake,2007
27534,0,0,0,1,1,0,0,27534,37,NC,Goldsboro,191,Wayne,2007
27540,0,0,0,1,1,1,0,27540,37,NC,Holly Springs,183,Wake,2007
27546,0,0,0,0,0,0,0,27546,37,NC,Lillington,85,Harnett,2007
27587,0,0,0,0,0,1,0,27587,37,NC,Wake Forest,183,Wake,2007
27605,0,0,0,2,0,2,1,27605,37,NC,Raleigh,183,Wake,2007
27610,0,0,0,0,0,0,0,27610,37,NC,Raleigh,183,Wake,2007
27613,0,0,0,0,0,0,0,27613,37,NC,Raleigh,183,Wake,2007
27614,0,0,0,1,0,1,0,27614,37,NC,Raleigh,183,Wake,2007
27615,0,0,0,0,0,0,1,27615,37,NC,Raleigh,183,Wake,2007
27616,0,0,0,3,1,2,0,27616,37,NC,Raleigh,183,Wake,2007
27701,0,0,0,1,0,1,0,27701,37,NC,Durham,63,Durham,2007
27702,0,2,1,0,0,0,0,27702,37,NC,Durham,63,Durham,2007
27703,0,0,1,1,0,1,0,27703,37,NC,Durham,63,Durham,2007
27707,0,0,0,3,0,1,0,27707,37,NC,Durham,63,Durham,2007
27807,0,0,0,1,0,0,0,27807,37,NC,Bailey,127,Nash,2007
27858,0,0,0,0,0,1,0,27858,37,NC,Greenville,147,Pitt,2007
27863,0,0,0,0,0,1,0,27863,37,NC,Pikeville,191,Wayne,2007
27864,0,0,0,0,0,0,0,27864,37,NC,Pinetops,65,Edgecombe,2007
27882,0,0,0,0,0,0,0,27882,37,NC,Spring Hope,127,Nash,2007
27886,0,0,0,0,0,0,0,27886,37,NC,Tarboro,65,Edgecombe,2007
27893,0,1,0,0,0,0,0,27893,37,NC,Wilson,195,Wilson,2007
28025,0,0,0,0,0,1,0,28025,37,NC,Concord,25,Cabarrus,2007
28027,0,0,0,0,0,0,0,28027,37,NC,Concord,25,Cabarrus,2007
28036,0,0,0,0,0,1,0,28036,37,NC,Davidson,119,Mecklenburg,2007
28052,0,0,0,0,0,0,0,28052,37,NC,Gastonia,71,Gaston,2007
28054,0,0,0,0,0,0,0,28054,37,NC,Gastonia,71,Gaston,2007
28078,0,0,0,1,0,1,0,28078,37,NC,Huntersville,119,Mecklenburg,2007
28079,0,0,0,0,0,0,0,28079,37,NC,Indian Trail,179,Union,2007
28086,0,0,0,1,0,1,0,28086,37,NC,Kings Mountain,45,Cleveland,2007
28090,0,0,0,4,0,2,0,28090,37,NC,Lawndale,45,Cleveland,2007
28092,0,0,0,1,0,1,0,28092,37,NC,Lincolnton,109,Lincoln,2007
28104,0,0,0,1,0,0,0,28104,37,NC,Matthews,179,Union,2007
28105,0,0,0,1,0,3,0,28105,37,NC,Matthews,119,Mecklenburg,2007
28112,0,0,0,0,0,0,0,28112,37,NC,Monroe,179,Union,2007
28115,0,0,0,0,1,1,0,28115,37,NC,Mooresville,97,Iredell,2007
28117,0,0,0,0,0,0,0,28117,37,NC,Mooresville,97,Iredell,2007
28120,0,0,0,0,0,0,0,28120,37,NC,Mount Holly,71,Gaston,2007
28144,0,0,0,2,0,1,0,28144,37,NC,Salisbury,159,Rowan,2007
28146,0,0,0,0,0,0,0,28146,37,NC,Salisbury,159,Rowan,2007
28147,0,0,1,0,0,0,0,28147,37,NC,Salisbury,159,Rowan,2007
28152,0,0,1,0,0,0,0,28152,37,NC,Shelby,45,Cleveland,2007
28170,0,0,0,2,0,0,0,28170,37,NC,Wadesboro,7,Anson,2007
28208,0,0,0,3,0,3,0,28208,37,NC,Charlotte,119,Mecklenburg,2007
28209,0,0,0,0,0,0,0,28209,37,NC,Charlotte,119,Mecklenburg,2007
28210,1,1,0,1,0,0,0,28210,37,NC,Charlotte,119,Mecklenburg,2007
28211,0,0,0,2,0,1,0,28211,37,NC,Charlotte,119,Mecklenburg,2007
28212,0,1,0,1,0,0,0,28212,37,NC,Charlotte,119,Mecklenburg,2007
28213,0,0,0,0,0,0,0,28213,37,NC,Charlotte,119,Mecklenburg,2007
28214,0,0,0,0,0,0,0,28214,37,NC,Charlotte,119,Mecklenburg,2007
28215,0,0,0,0,0,0,0,28215,37,NC,Charlotte,119,Mecklenburg,2007
28217,0,0,0,2,0,0,0,28217,37,NC,Charlotte,119,Mecklenburg,2007
28226,0,0,0,0,0,0,0,28226,37,NC,Charlotte,119,Mecklenburg,2007
28227,0,0,0,5,0,3,0,28227,37,NC,Charlotte,119,Mecklenburg,2007
28234,0,0,0,0,0,0,0,28234,37,NC,Charlotte,119,Mecklenburg,2007
28301,0,0,0,0,0,0,0,28301,37,NC,Fayetteville,51,Cumberland,2007
28303,0,1,0,4,0,2,0,28303,37,NC,Fayetteville,51,Cumberland,2007
28304,0,0,0,3,0,2,0,28304,37,NC,Fayetteville,51,Cumberland,2007
28305,0,0,0,0,0,0,0,28305,37,NC,Fayetteville,51,Cumberland,2007
28306,0,0,0,1,0,1,1,28306,37,NC,Fayetteville,51,Cumberland,2007
28311,0,0,0,4,1,4,0,28311,37,NC,Fayetteville,51,Cumberland,2007
28314,0,0,0,2,0,1,0,28314,37,NC,Fayetteville,51,Cumberland,2007
28317,0,1,0,1,0,1,0,,,,,,,2007
28348,0,0,0,1,0,0,0,28348,37,NC,Hope Mills,51,Cumberland,2007
28358,0,0,0,2,0,1,0,28358,37,NC,Lumberton,155,Robeson,2007
28360,0,0,0,1,0,1,0,28360,37,NC,Lumberton,155,Robeson,2007
28376,0,0,0,0,0,0,0,28376,37,NC,Raeford,93,Hoke,2007
28387,0,0,0,1,0,0,0,28387,37,NC,Southern Pines,125,Moore,2007
28390,0,0,0,2,0,2,0,28390,37,NC,Spring Lake,51,Cumberland,2007
28412,0,0,0,0,0,0,1,28412,37,NC,Wilmington,129,New Hanover,2007
28429,0,0,0,1,0,1,0,28429,37,NC,Castle Hayne,129,New Hanover,2007
28445,0,0,0,1,0,0,0,28445,37,NC,Holly Ridge,133,Onslow,2007
28451,0,0,0,0,0,0,0,28451,37,NC,Leland,19,Brunswick,2007
28461,0,0,0,0,0,0,0,28461,37,NC,Southport,19,Brunswick,2007
28463,0,0,0,1,0,0,0,28463,37,NC,Tabor City,47,Columbus,2007
28470,0,0,0,2,0,2,0,28470,37,NC,Shallotte,19,Brunswick,2007
28472,0,0,0,1,0,0,0,28472,37,NC,Whiteville,47,Columbus,2007
28539,0,0,0,0,0,1,0,28539,37,NC,Hubert,133,Onslow,2007
28540,0,2,2,3,0,2,0,28540,37,NC,Jacksonville,133,Onslow,2007
28546,0,0,4,3,0,4,1,28546,37,NC,Jacksonville,133,Onslow,2007
28560,0,0,0,1,0,1,0,28560,37,NC,New Bern,49,Craven,2007
28610,0,0,0,0,0,0,0,28610,37,NC,Claremont,35,Catawba,2007
28615,0,0,0,0,0,0,0,28615,37,NC,Creston,9,Ashe,2007
28621,0,0,0,0,0,0,0,28621,37,NC,Elkin,171,Surry,2007
28625,0,0,0,0,0,0,0,28625,37,NC,Statesville,97,Iredell,2007
28634,0,0,0,0,0,0,0,28634,37,NC,Harmony,97,Iredell,2007
28638,0,1,0,1,1,0,0,28638,37,NC,Hudson,27,Caldwell,2007
28642,0,0,0,0,0,1,0,28642,37,NC,Jonesville,197,Yadkin,2007
28655,0,0,0,0,0,0,0,28655,37,NC,Morganton,23,Burke,2007
28660,0,0,0,1,1,0,0,28660,37,NC,Olin,97,Iredell,2007
28673,0,0,0,0,0,0,0,28673,37,NC,Sherrills Ford,35,Catawba,2007
28677,0,0,0,0,0,0,0,28677,37,NC,Statesville,97,Iredell,2007
28713,0,0,0,0,0,0,0,28713,37,NC,Bryson City,173,Swain,2007
28719,0,0,0,0,0,1,0,28719,37,NC,Cherokee,173,Swain,2007
28732,1,1,0,1,0,3,0,28732,37,NC,Fletcher,89,Henderson,2007
28756,0,0,0,1,0,0,0,28756,37,NC,Mill Spring,149,Polk,2007
28762,0,0,0,1,0,1,0,28762,37,NC,Old Fort,111,McDowell,2007
28768,0,0,0,0,0,0,0,28768,37,NC,Pisgah Forest,175,Transylvania,2007
28778,1,0,1,1,0,1,0,28778,37,NC,Swannanoa,21,Buncombe,2007
28789,0,0,1,1,0,1,0,28789,37,NC,Whittier,99,Jackson,2007
28803,0,1,0,1,0,1,0,28803,37,NC,Asheville,21,Buncombe,2007
28806,0,0,0,0,0,0,0,28806,37,NC,Asheville,21,Buncombe,2007
28815,0,0,0,0,0,0,0,28815,37,NC,Asheville,21,Buncombe,2007
29072,0,0,0,1,0,1,0,29072,45,SC,Lexington,63,Lexington,2007
29161,0,0,0,0,0,0,0,29161,45,SC,Timmonsville,41,Florence,2007
29203,0,0,0,2,0,2,0,29203,45,SC,Columbia,79,Richland,2007
29204,0,0,0,1,0,0,0,29204,45,SC,Columbia,79,Richland,2007
29209,0,0,0,1,0,1,0,29209,45,SC,Columbia,79,Richland,2007
29212,0,0,0,2,0,2,0,29212,45,SC,Columbia,63,Lexington,2007
29303,0,0,0,2,0,0,0,29303,45,SC,Spartanburg,83,Spartanburg,2007
29306,0,0,0,0,0,0,1,29306,45,SC,Spartanburg,83,Spartanburg,2007
29316,1,0,0,0,0,0,0,29316,45,SC,Boiling Springs,83,Spartanburg,2007
29330,0,0,0,1,0,1,0,29330,45,SC,Cowpens,83,Spartanburg,2007
29334,0,0,0,0,0,0,0,29334,45,SC,Duncan,83,Spartanburg,2007
29341,0,0,0,0,0,0,0,29341,45,SC,Gaffney,21,Cherokee,2007
29349,0,0,0,2,0,0,0,29349,45,SC,Inman,83,Spartanburg,2007
29406,0,0,0,1,0,1,0,29406,45,SC,Charleston,19,Charleston,2007
29418,0,0,0,1,0,0,0,29418,45,SC,North Charleston,19,Charleston,2007
29440,0,0,0,0,0,1,0,29440,45,SC,Georgetown,43,Georgetown,2007
29455,0,0,0,1,0,0,0,29455,45,SC,Johns Island,19,Charleston,2007
29461,0,0,0,1,0,2,0,29461,45,SC,Moncks Corner,15,Berkeley,2007
29464,0,0,0,0,0,0,0,29464,45,SC,Mount Pleasant,19,Charleston,2007
29466,0,0,0,2,0,2,0,29466,45,SC,Mount Pleasant,19,Charleston,2007
29501,0,0,0,0,0,0,0,29501,45,SC,Florence,41,Florence,2007
29526,0,0,0,0,0,0,0,29526,45,SC,Conway,51,Horry,2007
29532,0,0,0,1,0,0,0,29532,45,SC,Darlington,31,Darlington,2007
29544,0,0,0,1,1,1,0,29544,45,SC,Galivants Ferry,51,Horry,2007
29550,0,0,0,0,0,0,0,29550,45,SC,Hartsville,31,Darlington,2007
29560,0,0,0,3,0,1,0,29560,45,SC,Lake City,41,Florence,2007
29565,0,1,1,0,0,0,0,29565,45,SC,Latta,33,Dillon,2007
29574,0,0,0,0,0,0,0,29574,45,SC,Mullins,67,Marion,2007
29577,0,0,0,2,0,1,1,29577,45,SC,Myrtle Beach,51,Horry,2007
29579,0,1,1,2,0,1,0,29579,45,SC,Myrtle Beach,51,Horry,2007
29605,0,0,0,1,0,0,0,29605,45,SC,Greenville,45,Greenville,2007
29607,0,0,0,1,0,1,0,29607,45,SC,Greenville,45,Greenville,2007
29609,0,0,0,1,0,1,0,29609,45,SC,Greenville,45,Greenville,2007
29615,0,1,1,0,0,0,0,29615,45,SC,Greenville,45,Greenville,2007
29617,0,0,0,1,0,0,0,29617,45,SC,Greenville,45,Greenville,2007
29624,0,0,0,1,0,1,0,29624,45,SC,Anderson,7,Anderson,2007
29625,0,0,1,1,0,1,0,29625,45,SC,Anderson,7,Anderson,2007
29627,0,0,0,0,1,0,0,29627,45,SC,Belton,7,Anderson,2007
29630,0,0,0,1,0,1,0,29630,45,SC,Central,77,Pickens,2007
29640,0,0,0,1,0,1,0,29640,45,SC,Easley,77,Pickens,2007
29646,0,0,0,1,0,1,0,29646,45,SC,Greenwood,47,Greenwood,2007
29651,0,0,0,0,0,0,0,29651,45,SC,Greer,45,Greenville,2007
29661,0,0,0,0,0,0,0,29661,45,SC,Marietta,45,Greenville,2007
29662,0,0,0,2,0,1,0,29662,45,SC,Mauldin,45,Greenville,2007
29687,0,0,0,0,1,2,0,29687,45,SC,Taylors,45,Greenville,2007
29689,0,0,0,1,0,0,0,29689,45,SC,Townville,7,Anderson,2007
29702,0,0,0,0,0,1,1,29702,45,SC,Blacksburg,21,Cherokee,2007
29718,0,0,0,1,0,0,0,29718,45,SC,Jefferson,25,Chesterfield,2007
29720,0,0,0,0,0,0,0,29720,45,SC,Lancaster,57,Lancaster,2007
29732,0,0,0,0,0,0,0,29732,45,SC,Rock Hill,91,York,2007
29745,0,0,0,3,0,3,0,29745,45,SC,York,91,York,2007
29801,0,0,0,0,0,0,0,29801,45,SC,Aiken,3,Aiken,2007
29803,0,0,0,0,0,1,0,29803,45,SC,Aiken,3,Aiken,2007
29812,0,0,0,4,0,4,0,29812,45,SC,Barnwell,11,Barnwell,2007
29829,0,0,0,4,0,1,0,29829,45,SC,Graniteville,3,Aiken,2007
29841,0,0,0,0,0,0,0,29841,45,SC,North Augusta,3,Aiken,2007
29853,0,0,0,1,0,1,0,29853,45,SC,Williston,11,Barnwell,2007
29902,0,0,0,1,0,1,0,29902,45,SC,Beaufort,13,Beaufort,2007
29906,0,0,0,0,0,0,0,29906,45,SC,Beaufort,13,Beaufort,2007
29909,0,0,0,0,0,1,0,29909,45,SC,Okatie,13,Beaufort,2007
29910,0,0,0,1,0,0,0,29910,45,SC,Bluffton,13,Beaufort,2007
29920,0,0,0,0,0,0,0,29920,45,SC,Saint Helena Island,13,Beaufort,2007
30004,0,0,0,0,1,0,0,30004,13,GA,Alpharetta,121,Fulton,2007
30008,0,0,0,3,0,1,0,30008,13,GA,Marietta,67,Cobb,2007
30011,0,0,0,1,0,0,0,30011,13,GA,Auburn,13,Barrow,2007
30013,0,0,0,2,0,0,0,30013,13,GA,Conyers,247,Rockdale,2007
30015,0,1,1,0,0,0,0,30015,13,GA,Covington,217,Newton,2007
30016,0,0,0,0,0,0,0,30016,13,GA,Covington,217,Newton,2007
30019,0,1,0,3,1,1,0,30019,13,GA,Dacula,135,Gwinnett,2007
30021,0,0,0,1,0,0,0,30021,13,GA,Clarkston,89,DeKalb,2007
30022,0,1,1,3,1,2,0,30022,13,GA,Alpharetta,121,Fulton,2007
30032,0,1,1,5,0,1,0,30032,13,GA,Decatur,89,DeKalb,2007
30033,0,0,0,1,0,0,0,30033,13,GA,Decatur,89,DeKalb,2007
30034,0,0,0,2,0,1,0,30034,13,GA,Decatur,89,DeKalb,2007
30035,0,0,0,2,0,2,0,30035,13,GA,Decatur,89,DeKalb,2007
30038,0,0,0,0,0,0,0,30038,13,GA,Lithonia,89,DeKalb,2007
30041,0,0,0,2,0,1,0,30041,13,GA,Cumming,117,Forsyth,2007
30043,0,0,1,0,0,0,0,30043,13,GA,Lawrenceville,135,Gwinnett,2007
30044,0,0,0,1,0,3,0,30044,13,GA,Lawrenceville,135,Gwinnett,2007
30045,0,0,0,1,0,0,0,30045,13,GA,Lawrenceville,135,Gwinnett,2007
30047,0,0,1,1,0,3,0,30047,13,GA,Lilburn,135,Gwinnett,2007
30052,0,0,0,0,0,0,0,30052,13,GA,Loganville,297,Walton,2007
30058,0,0,0,1,0,1,0,30058,13,GA,Lithonia,89,DeKalb,2007
30060,0,0,0,0,0,0,0,30060,13,GA,Marietta,67,Cobb,2007
30062,0,0,0,1,0,0,0,30062,13,GA,Marietta,67,Cobb,2007
30064,0,0,0,1,0,2,0,30064,13,GA,Marietta,67,Cobb,2007
30066,0,0,0,0,0,3,0,30066,13,GA,Marietta,67,Cobb,2007
30067,0,0,0,3,1,3,0,30067,13,GA,Marietta,67,Cobb,2007
30071,0,0,0,0,0,1,0,30071,13,GA,Norcross,135,Gwinnett,2007
30075,0,0,0,0,0,0,0,30075,13,GA,Roswell,121,Fulton,2007
30080,0,0,0,0,0,0,0,30080,13,GA,Smyrna,67,Cobb,2007
30083,0,0,0,3,0,2,1,30083,13,GA,Stone Mountain,89,DeKalb,2007
30084,0,0,0,1,0,0,0,30084,13,GA,Tucker,89,DeKalb,2007
30087,0,1,0,1,0,0,0,30087,13,GA,Stone Mountain,89,DeKalb,2007
30088,0,0,0,3,0,2,0,30088,13,GA,Stone Mountain,89,DeKalb,2007
30092,0,0,0,3,0,2,0,30092,13,GA,Peachtree Corners,135,Gwinnett,2007
30093,0,0,0,0,0,0,0,30093,13,GA,Norcross,135,Gwinnett,2007
30094,0,0,0,0,0,0,0,30094,13,GA,Conyers,247,Rockdale,2007
30096,0,0,0,2,0,1,0,30096,13,GA,Duluth,135,Gwinnett,2007
30102,0,0,0,2,0,2,0,30102,13,GA,Acworth,57,Cherokee,2007
30106,0,0,0,0,0,0,0,30106,13,GA,Austell,67,Cobb,2007
30110,0,0,0,2,0,3,0,30110,13,GA,Bremen,143,Haralson,2007
30114,1,0,0,2,0,1,0,30114,13,GA,Canton,57,Cherokee,2007
30115,0,0,0,1,0,0,0,30115,13,GA,Canton,57,Cherokee,2007
30120,0,0,0,0,0,0,0,30120,13,GA,Cartersville,15,Bartow,2007
30122,0,0,0,1,0,0,0,30122,13,GA,Lithia Springs,97,Douglas,2007
30125,0,0,0,0,0,0,0,30125,13,GA,Cedartown,233,Polk,2007
30126,0,0,0,1,0,1,0,30126,13,GA,Mableton,67,Cobb,2007
30127,0,0,0,1,0,0,0,30127,13,GA,Powder Springs,67,Cobb,2007
30134,0,1,0,1,1,0,0,30134,13,GA,Douglasville,97,Douglas,2007
30135,0,0,0,0,0,0,0,30135,13,GA,Douglasville,97,Douglas,2007
30141,0,0,0,0,0,0,0,30141,13,GA,Hiram,223,Paulding,2007
30144,0,0,0,1,0,1,0,30144,13,GA,Kennesaw,67,Cobb,2007
30152,0,0,0,0,0,0,0,30152,13,GA,Kennesaw,67,Cobb,2007
30165,0,1,1,2,3,1,0,30165,13,GA,Rome,115,Floyd,2007
30168,0,0,0,2,0,1,0,30168,13,GA,Austell,67,Cobb,2007
30179,0,0,0,0,0,1,0,30179,13,GA,Temple,45,Carroll,2007
30180,0,0,0,0,0,0,0,30180,13,GA,Villa Rica,45,Carroll,2007
30188,0,0,0,0,0,0,0,30188,13,GA,Woodstock,57,Cherokee,2007
30213,0,0,1,0,0,0,0,30213,13,GA,Fairburn,121,Fulton,2007
30223,0,0,0,1,0,1,0,30223,13,GA,Griffin,255,Spalding,2007
30224,0,0,0,2,0,2,0,30224,13,GA,Griffin,255,Spalding,2007
30228,0,0,1,1,1,1,0,30228,13,GA,Hampton,151,Henry,2007
30236,0,0,0,0,0,1,0,30236,13,GA,Jonesboro,63,Clayton,2007
30238,0,0,0,1,0,2,0,30238,13,GA,Jonesboro,63,Clayton,2007
30241,0,0,0,0,0,1,0,30241,13,GA,Lagrange,285,Troup,2007
30253,0,0,0,2,1,0,0,30253,13,GA,McDonough,151,Henry,2007
30256,0,0,0,1,0,0,0,30256,13,GA,Meansville,231,Pike,2007
